Id,SalePrice
2735,139866.10164046127
2736,139176.7756532096
2737,118746.51257540222
2738,149201.26075990114
2739,158007.42289164432
2740,132157.0043280429
2741,142925.25524909535
2742,151770.5461371221
2743,153290.05769771792
2744,164429.66652615138
2745,137176.68703688448
2746,134018.64825519652
2747,148851.51752832026
2748,122698.92390945714
2749,129550.0222033057
2750,137611.64656960638
2751,143173.92351140143
2752,196261.33475029218
2753,149176.77083121773
2754,220650.45647702258
2755,130922.94796367691
2756,93680.00948373487
2757,72428.3153677885
2758,89325.7664337093
2759,145121.05203498757
2760,119290.67751813952
2761,148391.17819922956
2762,144998.28737172374
2763,195832.3583182704
2764,156235.3874803421
2765,286436.59839173243
2766,128587.53758346441
2767,87453.90325894587
2768,149273.36149222276
2769,129811.29125334628
2770,141572.92100961023
2771,112906.97167750538
2772,112408.74146230599
2773,173446.04713207576
2774,136031.37767036207
2775,121859.69105752488
2776,137854.1822110817
2777,148809.54128519754
2778,108863.1429966276
2779,146764.78179759643
2780,97554.05172475825
2781,98316.72901510063
2782,92999.01729849575
2783,106002.43907563103
2784,124156.24591923064
2785,130081.88485899231
2786,70414.84273663597
2787,122061.39532884466
2788,73374.19276911007
2789,183302.38690123716
2790,101274.87986263941
2791,115661.01371763957
2792,53784.385628702774
2793,173269.43638107507
2794,107195.19022290315
2795,120173.89690634765
2796,103459.45649031078
2797,186130.51491176258
2798,114699.32801665507
2799,114696.50186372528
2800,58618.44160644179
2801,111232.07604912983
2802,129480.14088799531
2803,165456.2406890063
2804,135349.46846783318
2805,107509.2599301598
2806,83673.45646751233
2807,154047.1176883802
2808,153956.6045445699
2809,141438.150118378
2810,137151.97814721463
2811,157121.28496254308
2812,153636.73979327717
2813,191693.29741115117
2814,174165.91455678013
2815,103119.21364033483
2816,239663.04185256196
2817,139705.1174749216
2818,131188.68394594733
2819,168842.7733391722
2820,143422.00850965056
2821,115139.01507058216
2822,201382.61681933602
2823,259927.74807866412
2824,175892.88862432353
2825,165686.71814239793
2826,135223.67300957482
2827,141349.76087688372
2828,217997.9151605605
2829,211122.0960605034
2830,232533.0561565365
2831,176959.73736132856
2832,250953.0422228775
2833,298466.8505418603
2834,210996.44543389016
2835,206603.46887402673
2836,193474.0052286711
2837,153879.3217492356
2838,154975.37013897227
2839,177785.12897907168
2840,193362.33503483867
2841,203226.7063465197
2842,228188.4676586193
2843,144686.53837812747
2844,162583.92656780535
2845,117573.59955035854
2846,209006.64665427984
2847,195632.6731695184
2848,215194.0082247755
2849,206645.74499854122
2850,283341.4346397047
2851,227289.97880479484
2852,229706.91603015581
2853,242296.22290937928
2854,140576.17822882952
2855,203301.11035117158
2856,200789.29962358164
2857,184466.13226337393
2858,206510.1961136808
2859,128024.62659730116
2860,120691.23151182442
2861,130549.60131967739
2862,196712.0936616984
2863,126671.31690720617
2864,249605.18324542776
2865,143414.61386895803
2866,135209.13380420493
2867,98837.23756056244
2868,91392.87189962367
2869,117536.14353446197
2870,121297.59592929292
2871,79618.60791101838
2872,41967.572089446534
2873,105165.7373801214
2874,139927.44708545282
2875,125222.98755582224
2876,153692.5870788346
2877,132258.6283351304
2878,169611.0945105515
2879,138513.12941406036
2880,98463.91074922582
2881,140275.61315726745
2882,183179.24677785026
2883,190785.16547683487
2884,194495.8318818869
2885,187422.15826189483
2886,238028.17282729782
2887,90800.587160468
2888,134695.4223070269
2889,47125.35438343024
2890,78229.8742030859
2891,133122.05766576726
2892,53262.80896799892
2893,85491.03854307544
2894,56642.74138282941
2895,296084.95223103644
2896,270530.99374235247
2897,197146.15472944797
2898,169687.49971445257
2899,228480.8873669038
2900,160776.21513612443
2901,179500.4906485876
2902,200479.50573420574
2903,358356.22501609405
2904,357021.98544169456
2905,105739.7027227581
2906,211559.8980539753
2907,111317.04223078054
2908,135843.605644639
2909,171363.8451157801
2910,75790.26542756164
2911,76686.55525559779
2912,148831.3362972668
2913,87617.88387666734
2914,75757.74232070598
2915,81717.96921079808
2916,84905.04355265485
2917,157096.00097790486
2918,117516.21187816904
2919,223673.87688457506
